"id","名 称","名称カナ","所在地","電話","常勤薬剤師の人数","非常勤薬剤師の人数","常勤薬剤師数及び非常勤薬剤師数を常勤換算した数との合計数","前年の実施件数","前年（前年度）の患者数（延べ数）","前年の延件数","前年の実数"
"14144905","薬局アポテイク渡内店","ヤッキョクアポテイクワタウチテン","フジサワシワタウチ４－５－１","0466-29-0260","5","2","4","7","24937","39","5"
"14144913","薬局マツモトキヨシ湘南台東口店","ヤッキョクマツモトキヨシショウナンダイヒガシグチテン","フジサワシショウナンダイ","0466-44-7545","2","1","2.8","0","4662","0","0"
"14144930","合名会社山村勉強堂薬局","ゴウメイガイシャヤマムラベンキョウドウヤッキョク","フジサワシチョウゴ７２７","0466-44-0168","1","1","1.0","0","2358","0","8"
"14144948","株式会社ヤマグチ薬局六会店","カブシキガイシャヤマグチヤッキョクムツアイテン","フジサワシカメイノ２－２－１","0466-83-2028","1","6","1.0","0","4603","0","0"
"14144956","くすりのユニオンファーマシー","クスリノユニオンファーマシー","フジサワシフジサワ３８","0466-55-5811","2","4","3","3","9367","264","23"
"14144964","ユマニテ薬局","ユマニテヤッキョク","フジサワシハトリ３－１－８","0466-37-0002","1","5","3.0","4","13367","2","1"
"14144972","ライフタウン調剤薬局","ライフタウンチョウザイヤッキョク","フジサワシオオバ５０６１－７","0466-88-1160","3","6","4","1","27914","519","2"
"14144980","ライフ薬局菖蒲沢店","ライフヤッキョク　ショウブサワテン","フジサワシショウブサワ６１１－３","0466-49-1302","2","2","3","2","9717","23","25"
"14144999","調剤薬局ツルハドラッグ六会駅前店","チョウザイヤッキョクツルハドラッグムツアイエキマエテン","フジサワシカメイノ２－２－３　ポロニア１カイ","0466-80-1659","3","5","6","0","27200","0","0"
"14145006","わだ薬局","ワダヤッキョク","フジサワシタカクラ６４１－６","0466-42-0158","2","1","2.2","0","12984","0","0"
"14145014","和光薬局","ワコウヤッキョク","フジサワシシモツチダナ４６８","0466-44-0109","1","0","1","0","5339","0","0"
"14145022","藤沢ひかり薬局","フジサワヒカリヤッキョク","フジサワシフジサワ２１８","0466-55-3581","1","4","2.1","0","9688","0","58"
"14145030","三栄薬局本鵠沼駅前店","サンエイヤッキョクホンクゲヌマエキマエテン","フジサワシホンクゲヌマ２－１３－１７","0466-27-2515","1","4","3","1","10405","406","12"
"14145049","かもめ薬局湘南台店","カモメヤッキョク　ショウナンダイテン","フジサワシショウナンダイ４－５－１　プレジャショウナンダイ１カイ","0466-41-0280","1","2","1.5","0","6834","0","0"
"14145065","おひさま薬局","オヒサマヤッキョク","フジサワシハトリ１－６－１８","0466-31-0955","1","3","1.5","1","600","29","30"
"14145073","あおぞら薬局　辻堂店","アオゾラヤッキョク　ツジドウテン","フジサワシツジドウモトマチ５－１３－２５","0466-36-1300","2","3","2.0","3","9260","678","10"
"14145081","こじか薬局江の島駅前店","コジカヤッキョクエノシマエキマエテン","フジサワシカタセカイガン２－９－５－１０２","0466-22-9986","1","1","1.2","1","6518","149","80"
"14145090","御所見調剤薬局","ゴショミチョウザイヤッキョク","フジサワシオソゴウ１８２－１","0466-48-5880","1","5","3","0","13692","23","0"
"14145103","湘南台マル薬局","ショウナンダイマルヤッキョク","フジサワシショウナンダイ５－５－１","0466-45-0302","1","5","3","0","8489","0","15"
"14145111","あやみ薬局","アヤミヤッキョク","フジサワシクゲヌマイシガミ３－３－３","0466-23-7277","5","3","6.7","1","14562","1777","8"
"14145154","湘南台ひかり薬局","ショウナンダイヒカリヤッキョク","フジサワシエンギョウ１－１２－１０","0466-42-6626","3","4","4.1","0","28479","245","287"
"14145162","そうごう薬局鵠沼店","ソウゴウヤッキョククゲヌマテン","フジサワシクゲヌマカイガン２－５－３","0466-33-7810","1","18","19","10","15214","26","160"
"14145170","あゆみ薬局藤沢店","アユミヤッキョクフジサワテン","フジサワシクゲヌマタチバナ１－１－７カドクラビル３　１カイ","0466-24-7337","5","3","8","1","53405","48","12"
"14145197","アドバン薬局","アドバンヤッキョク","フジサワシダイギリ１－２－１８　１カイ","0466-29-7812","2","3","3.1","0","18633","0","0"
"14145200","湘南カトレア薬局","ショウナンカトレアヤッキョク","フジサワシショウナンダイ３－１５－１６","0466-44-8300","1","6","2","0","15000","0","0"
"14145227","ユニオン調剤薬局朝日町店","ユニオンチョウザイヤッキョクアサヒチョウテン","フジサワシアサヒチョウ１５－２","0466-29-5030","1","2","3","0","6747","16","5"
"14145235","ココカラファイン薬局藤沢駅前店","ココカラファインヤッキョクフジサワエキマエテン","フジサワシミナミフジサワ３－１２　クリオフジサワエキマエ１カイ","0466-29-5081","3","2","4.4","1","24483","0","18"
"14145243","共創未来　片瀬薬局","キョウソウミライカタセヤッキョク","フジサワシカタセ３－１－３９","0466-27-7405","5","1","5.5","0","36500","30","5"
"14145278","下九沢薬局","シモクザワヤッキョク","サガミハラシチュウオウクシモクザワ６６－１","042-700-3150","3","1","3.2","0","10874","39","82"
"14145286","薬局アクアファーマシー","ヤッキョクアクアファーマシー","サガミハラシミドリクハシモト３－２８－１　ミウィハシモト","042-700-7560","3","3","6","0","22768","11558","33"
"14145294","かもめ薬局相模大野店","カモメヤッキョクサガミオオノテン","サガミハラシミナミクサガミオオノ３－１４－２０","042-765-0511","3","4","5.7","0","38105","816","23"
"14145308","香葉堂薬局","コウヨウドウヤッキョク","サガミハラシミナミクサガミオオノ５－２７－８リュエルオイヌマ１０１","042-749-5141","1","2","1.7","0","15791","0","20"
"14145316","ダリヤ南橋本薬局","ダリヤミナミハシモトヤッキョク","サガミハラシチュウオウクミナミハシモト１－１７－１６","042-700-7155","3","14","3.0","0","28584","592","2"
"14145324","すこやか薬局","スコヤカヤッキョク","サガミハラシチュウオウクチュウオウ４－３－２３","042-730-4303","1","4","2","0","6021","0","0"
"14145340","いろは堂薬局東口店","イロハドウヤッキョクヒガシグチテン","サガミハラシミナミクカミツルマ　７－５－８　キクヤビル１Ｆ","042-702-4649","2","1","2.3","7","10546","1","10"
"14145367","渕野辺ゾウサン薬局南口店","フチノベゾウサンヤッキョクミナミグチテン","サガミハラシチュウオウクカヌマダイ１－１５－１９　サンウッドフチノベ１カイ","042-703-8331","2","2","2","0","10247","1","45"
"14145391","イムノファーマシー相模原薬局","イムノファーマシーサガミハラヤッキョク","サガミハラシミナミクアライソノ２－８－７","042-702-2802","1","1","0.8","2","11601","0","0"
"14145405","アイ南薬局","アイミナミヤッキョク","サガミハラシミナミクソウナン４－２４－４１　サガミハラシバマンション１カイ","042-743-5561","2","8","3","0","18429","0","0"
"14145421","ヤマグチ薬局橋本４丁目店","ヤマグチヤッキョクハシモト４チョウメテン","サガミハラシミドリクハシモト４－１８－１３ヴィラベルヴュー１０１","042-700-2038","2","7","2.8","0","15453","0","0"
"14145430","まりも薬局","マリモヤッキョク","サガミハラシミナミクアライソノ３－３０－１　スズキビル　１Ｆ","046-205-0750","2","3","3.5","7","10601","57","50"
"14145448","ポプラ調剤薬局","ポプラチョウザイヤッキョク","サガミハラシミナミクミナミダイ６－８－２０","042-745-6997","1","11","1.0","0","2541","0","0"
"14145472","株式会社ヤマグチ薬局南橋本店","カブシキガイシャヤマグチヤッキョクミナミハシモトテン","サガミハラシチュウオウクミナミハシモト１－４－５","042-774-5113","1","9","2.3","0","15121","0","0"
"14145480","大学堂薬局","ダイガクドウヤッキョク","サガミハラシミナミクサガミオオノ５－２６－１２","042-745-2351","1","5","2.3","2","18607","0","4"
"14145499","シンワ薬局東林間店","シンワヤッキョクヒガシリンカンテン","サガミハラシミナミクヒガシリンカン４－１０－６","042-765-3977","2","6","4.2","1","26525","28","0"
"14145502","ぞうさん薬局","ゾウサンヤッキョク","サガミハラシチュウオウクチュウオウ　６－５－１２","042-751-8778","4","4","4","0","40045","0","0"
"14145510","さくら薬局相模原矢部店","サクラヤッキョクサガミハラヤベテン","サガミハラシチュウオウクヤベ３－１－１０","042-730-5177","4","11","6.2","0","18729","0","0"
"14145537","宮之前薬局駅前店","ミヤノマエヤッキョクエキマエテン","サガミハラシミドリクハシモト６－２－３","042-700-2817","4","5","4.5","0","63521","0","0"
"14145545","大星堂薬局","ダイボシドウヤッキョク","サガミハラシチュウオウクカミミゾ５－１－２２","042-762-0006","2","0","2.0","0","0","0","0"
"14145553","ヤマグチ薬局南台店","ヤマグチヤッキョクミナミダイテン","サガミハラシミナミクミナミダイ６－８－２０","042-701-2230","1","6","1.0","0","1290","0","0"
"14145561","かもめ薬局なぎさ店","カモメヤッキョクナギサテン","サガミハラシチュウオウクタナ","042-764-3390","2","0","2","0","15248","59","18"
"14145570","白井薬局","シライ　ヤッキョク","サガミハラシチュウオウクヒカリガオカ２－２９－７","042-756-1120","1","0","1","0","0","0","0"
"14145588","ベル薬局","ベルヤッキョク","サガミハラシミナミクオオノダイ１－２２－４","042-752-1863","1","0","1.0","0","2574","0","0"
"14145618","かめい薬局相原台店","カメイヤッキョクアイハラダイテン","サガミハラシミドリクアイハラ２－１２－１０","042-779-1167","1","0","1","0","5213","0","0"
"14145634","有限会社高橋薬局西門仲通り店","ユウゲンガイシャタカハシヤッキョクニシモンナカドオリテン","サガミハラシチュウオウクサガミハラ６－１８－１３　コンドウビルナイ","042-758-0114","2","0","2","0","10806","0","0"
"14145642","橋本ひかり薬局","ハシモトヒカリヤッキョク","サガミハラシミドリクハシモト２－４－４","042-700-3818","1","7","4","2","19377","7","34"
"14145669","ヤマグチ薬局本町店","ヤマグチヤッキョクホンチョウテン","サガミハラシミナミクカミツルマホンチョウ８－４４－２１","042-701-9898","1","8","3.0","0","12277","0","0"
"14145677","サン薬局","サンヤッキョク","サガミハラシミナミクサガミダイ３－１３－１６","042-748-2682","1","0","0","0","2760","0","0"
"14145685","ヤマグチ薬局本店","ヤマグチヤッキョクホンテン","サガミハラシミドリクハシモト２－９－６","042-700-3777","1","18","7.6","0","14492","3368","0"
"14145693","株式会社ヤマグチ薬局大野店","カブシキガイシャヤマグチヤッキョクオオノテン","サガミハラシミナミクサガミオオノ６－１３－３","042-749-9688","1","2","2.4","0","16168","0","0"
"14145715","コクミン薬局相模原店","コクミンヤッキョクサガミハラテン","サガミハラシミナミクサガミダイ１－１－３","042-742-0247","3","14","3.3","0","8967","16","50"
